,State,Party,EVM Votes,Postal Votes,Total Votes,Latitude,Longitude
479,Karnataka,National Maha Sabha Party,433,6,439,15.3173,75.7139
480,Karnataka,Navabharath Sena,1390940555,346,1393944561,15.3173,75.7139
481,Karnataka,None of the Above,33981210313499106337830568378714674748280946545257131562351531656126841684701083157983496770644469825431164261123510151,22235516274318122049513734611121137134332330442521343425,34201212613554106497857572678894686750281436596260831902357631766147842985411086558313519773644909850433264601126910176,15.3173,75.7139
482,Karnataka,Prahar Janshakti Party,26761319901548,2346,26781322905554,15.3173,75.7139
483,Karnataka,"Proutist Bloc, India",324409,32,327411,15.3173,75.7139
484,Karnataka,Proutist Sarva Samaj,1049,20,1069,15.3173,75.7139
485,Karnataka,Purvanchal Mahapanchayat,4256584,166,4272590,15.3173,75.7139
486,Karnataka,Pyramid Party of India,1396,6,1402,15.3173,75.7139
487,Karnataka,Raita Bharat Party,509,9,518,15.3173,75.7139
488,Karnataka,Rani Chennamma Party,313457,-1,313458,15.3173,75.7139
489,Karnataka,Rashtriya Samaj Dal (R),625556308,1032,635559310,15.3173,75.7139
490,Karnataka,Rashtriya Samaj Paksha,1784,10,1794,15.3173,75.7139
491,Karnataka,Republican Party of India (A),4314229741605,103718,4414259811623,15.3173,75.7139
492,Karnataka,Republican Party of India (Karnataka),376856770,286,378864776,15.3173,75.7139
493,Karnataka,Republican Party of India Bharatha,843,5,848,15.3173,75.7139
494,Karnataka,Samaj Vikas Kranti Party,346,2,348,15.3173,75.7139
495,Karnataka,Samajwadi Janata Party(Karnataka),2701072445519,4514,2741077446523,15.3173,75.7139
496,Karnataka,Sarva Janata Party,46351113,194,46541117,15.3173,75.7139
497,Karnataka,Secular Democratic Congress,487,3,490,15.3173,75.7139
498,Karnataka,Socialist Party (India),33981661967,389,34011669976,15.3173,75.7139
499,Karnataka,Socialist Unity Centre Of India (COMMUNIST),113770097217681287173923753821273699684211481136226410971538240445824427,7756152175818719869225945,1144707977177413021741239238262744101484911671144227011061560240945914472,15.3173,75.7139
500,Karnataka,Tipu Sultan Party,546464,49,550473,15.3173,75.7139
501,Karnataka,Uttama Prajaakeeya Party,490917353450619111061413201521879641424796121132131058134311511724147512991523,144111142051976415371411123033443,492317393461620211101433202022069711430800122632501072135411631754147813331566,15.3173,75.7139
502,Karnataka,Viduthalai Chiruthaigal Katchi,473514,77,480521,15.3173,75.7139
503,Karnataka,Voters Independent Party,594,7,601,15.3173,75.7139
504,Karnataka,Young Star Empowerment Party,428486295403,1-21,429486297404,15.3173,75.7139
505,Kerala,Ambedkarite Party of India,5531441735,66427,5591505762,10.8505,76.2711
506,Kerala,Bahujan Dravida Party,6744141304,155,6754191309,10.8505,76.2711
507,Kerala,Bahujan Samaj Party,157828354485237714804397159921637075168413924183210239181449231519851946,48363933184013311483125123305428373427,162628714524241014984437161221947223171514174306213239721477235220191973,10.8505,76.2711
508,Kerala,Bharath Dharma Jana Sena,10570690663163227140830,69466018192154,10640091323165046142984,10.8505,76.2711
509,Kerala,Bharatheeya Jawan Kisan Party,26067931290,434215,26498351305,10.8505,76.2711
510,Kerala,Bharatiya Janata Party,29584118644130771014357311835221799616095617869284529249568231172123733337920409302110701139868,38071789406992715241562225419748322210323410654158303612781177,29964818823031177914450011987621955816321018066685361251778234406124798342078412338111979141045,10.8505,76.2711
511,Kerala,Communist Party of India,352708244433334462280594,5940321531902429,358648247648337652283023,10.8505,76.2711
512,Kerala,Communist Party of India (Marxist),335596398818321715327382230059295975402614385969288861369884341510342798297888324562437333,545146295652303518732670692840414465436123783088361621945689,341047403447327367330417231932298645409542390010293326374245343888345886301504326756443022,10.8505,76.2711
513,Kerala,Independent,6275534733293282323176211467451071789662481379734663408176410259908936164784212892792638867777445944801713136954540713971071913875697686499403105710097537055362852571154771459489391083614161151103394791351610805571634952826707144613485883963913482281930689685460371511648676613993192611017885814796555,55239561028525866161024508182785591932104542545112715342721534429216141842242818399297523614122581192017262362642152192621337171142940522924334915219237842182687,68257648238533823511814120481110877996865313877526904161819103410098966184884253433043088978047596285071734137457944914891087927893739710527421109610187827125412872931168783484497492985614331177105695393952011016091653978847710148313655994004203882331952698709493376411798696804223262691059903840804562,10.8505,76.2711
514,Kerala,Indian National Congress,398246379231323273390216478989427129512266487637515608362209418072360957353679324810552490642299,6314410547783955332852436258302248137307309766664476331450385146,404560383336328051394171482317432372518524490659520421369516421169367623358155328124557528647445,10.8505,76.2711
515,Kerala,Indian Union Muslim League,640269559570,37372946,644006562516,10.8505,76.2711
516,Kerala,Kerala Congress,358369,6262,364631,10.8505,76.2711
517,Kerala,Kerala Congress (M),272418,4947,277365,10.8505,76.2711
518,Kerala,Marxist Communist Party of India (United),537,12,549,10.8505,76.2711
519,Kerala,New Labour Party,812,7,819,10.8505,76.2711
520,Kerala,None of the Above,7252119189681802177159468871870376437118046236665096408724826864996684604628556932,1131151104243511557510912980116243691436269265467,7365120339791806377589519887371126546119336316676698838793841165616753607229096999,10.8505,76.2711
521,Kerala,People's Party of India(secular),1173,8,1181,10.8505,76.2711
522,Kerala,Revolutionary Socialist Party,437516,6112,443628,10.8505,76.2711
523,Kerala,Samajwadi Jan Parishad,1581,56,1637,10.8505,76.2711
524,Kerala,Socialist Unity Centre Of India (COMMUNIST),1301688409689155164113361098,18631944123411,1319694412708159565313701109,10.8505,76.2711
525,Kerala,Twenty 20 Party,10502039658,622150,10564239808,10.8505,76.2711
526,Kerala,Viduthalai Chiruthaigal Katchi,1493,15,1508,10.8505,76.2711
527,Ladakh,Bharatiya Janata Party,31505,451,31956,34.2996,78.2932
528,Ladakh,Independent,64443,816,65259,34.2996,78.2932
529,Ladakh,Indian National Congress,35770,1627,37397,34.2996,78.2932
530,Ladakh,None of the Above,896,16,912,34.2996,78.2932
531,Lakshadweep,Independent,58,3,61,10.0,73.0
532,Lakshadweep,Indian National Congress,25405,321,25726,10.0,73.0
533,Lakshadweep,Nationalist Congress Party,198,3,201,10.0,73.0
534,Lakshadweep,Nationalist Congress Party ñ Sharadchandra Pawar,22837,242,23079,10.0,73.0
535,Lakshadweep,None of the Above,132,1,133,10.0,73.0
536,Madhya Pradesh,Aadim Samaj Party,1099,1,1100,22.9734,78.6569
537,Madhya Pradesh,Aam Janta Party (India),2368,2,2370,22.9734,78.6569
538,Madhya Pradesh,Aapka Gantantra Party,2430,2,2432,22.9734,78.6569
539,Madhya Pradesh,Aazad Samaj Party (Kanshi Ram),72015474413875344170,191125109,72205485416375444179,22.9734,78.6569
540,Madhya Pradesh,Adarsh Nyay Rakshak Party,5475,9,5484,22.9734,78.6569
541,Madhya Pradesh,Ahinsa Samaj Party,1695,3,1698,22.9734,78.6569
542,Madhya Pradesh,Akhand Bharat Samrajya Party,3929,1,3930,22.9734,78.6569
543,Madhya Pradesh,Akhil Bharatiya Hind Kranti Party,1254,5,1259,22.9734,78.6569
544,Madhya Pradesh,Akhil Bhartiya Aarakshit Samaj Party,541,3,544,22.9734,78.6569
545,Madhya Pradesh,Akhil Bhartiya Parivar Party,1518275402809,282410,1521075642819,22.9734,78.6569
546,Madhya Pradesh,All India Forward Bloc,50033,182,50215,22.9734,78.6569
547,Madhya Pradesh,Bahujan Awam Party,684,6,690,22.9734,78.6569
548,Madhya Pradesh,Bahujan Dravida Party,2396,3,2399,22.9734,78.6569
549,Madhya Pradesh,Bahujan Maha Party,473,-,473,22.9734,78.6569
550,Madhya Pradesh,Bahujan Samaj Party,5288326559203221325511802213791116214926301053330815344514862138923116311796120471658710456179492139021515911708916592185303217923361732604950210734,2513814350212541301301574317327382222230561774013132443156239691682,5313426597204651330511823214041120314956302353346515387516592141623154511818120691661710512179669139421517211722116636185618218543365632673951810816,22.9734,78.6569
551,Madhya Pradesh,Bharat Adivasi Party,10552787110586426952525,24163518234,10576788710621428752759,22.9734,78.6569
552,Madhya Pradesh,Bharatiya Jan Morcha Party,935,10,945,22.9734,78.6569
553,Madhya Pradesh,Bharatiya Janata Party,70993984669653346297828564348970858992591779259191974466878281052912237467887217710148611888182917497619422495131367561397934324754397861604583737094775826647137818343741111556,2721154036032824124911793024185835582753161830051412176014911572161435122341260424312020181913551666895126917304904,71266084823653706598110964473870976892894179444992330267153581214712267517901337727748626798198637513759457615154777587437958634774597879794597287111435835597150508361041116460,22.9734,78.6569
554,Madhya Pradesh,Bharatiya Yuva Jan Ekta Party,615716992544,11316,616817022560,22.9734,78.6569
555,Madhya Pradesh,Bhartiya Samajik Party,4503,4,4507,22.9734,78.6569
556,Madhya Pradesh,Bhartiya Shakti Chetna Party,290658712200165118713485155331147125949645340,201176472546113,292658812217165718753492155581151126549755343,22.9734,78.6569
557,Madhya Pradesh,Bhim Sena,4973,3,4976,22.9734,78.6569
558,Madhya Pradesh,Chhatrapati Shivaji Bhartiya Garib Party,787,3,790,22.9734,78.6569
559,Madhya Pradesh,Chhattisgarh Vikas Ganga Rashtriya Party,3425,19,3444,22.9734,78.6569
560,Madhya Pradesh,Communist Party of India,146801986120284,6226,146861988320290,22.9734,78.6569
561,Madhya Pradesh,Gondvana Gantantra Party,12338417255854317248324730376863518650897,84141341816101119265,12422418655988319048484740377973527850962,22.9734,78.6569
562,Madhya Pradesh,Independent,13028718571816723173378005957505726452598234536392509183311007775274474273189567661257684628402238182491627355564054204418481277112010922756158554004694345030511990188315951143103337773218256824482215134311301016877507144872257220520331578125183798231707438232615260123991957165270286463343728222488148013991202821100056752401837084902434634792679905210365103406393420539592990271788103432316526822314239222791970176216301623143513081199572547373330692796270317301414100607331731169274603460941103868330622741550111328882819162112939145919427640603393261216221616106894510042746030634733056945289465841313301599344522786246812889798603417292116791076,4660115171111152212242161121--191471041253751425108631932611623-154568631013109137228684128155313412861285312661068121211101672149106352-6911381120310442453411257211--5363211528152291928152--447587237436,13074724571926728175078115968507226672610236936412510183911017785294484273189568662157694632402938282495628555614057205118531278112410942761159554084700345330521999188615971149104437833220257124482216134811341021883507944932260221520461588126083928238709638312621260924031969166070436468344028232491148414001204829100116764402637134905434734812685905810375103466401421739713001272788263439316726962323240222851973176716321623144113171210575555374430892799271317341418100627335731669304607461041223873331322951551111328882824162412999175921427740613398261416301617107394710071747930662733156995291465841313305599744592791247612959818633424292516821082,22.9734,78.6569
563,Madhya Pradesh,Indian National Congress,536333467810470169478698529931302828502548574756380909599077379868302892591540683651645759443622461808610602586904283187316059373982312833376336311134459531293537,181566520569121189514116810281464224858356711681194177014841139205217278986987979708076047131515,538148468475472225479610531120303342503716575784382373601325380451303459592708684845647529445106462947612654588631284085316757374779313803377143311738460244295052,22.9734,78.6569
564,Madhya Pradesh,Indian Peoples Adhikar Party,2794,3,2797,22.9734,78.6569
565,Madhya Pradesh,Jai Prakash Janata Dal,8167,11,8178,22.9734,78.6569
566,Madhya Pradesh,Jan Sangh Party,3663,13,3676,22.9734,78.6569
567,Madhya Pradesh,Janata Congress,3464,11,3475,22.9734,78.6569
568,Madhya Pradesh,Kranti Janshakti Party,572,3,575,22.9734,78.6569
569,Madhya Pradesh,Lok Samaj Party,1292,2,1294,22.9734,78.6569
570,Madhya Pradesh,Madhya Pradesh Jan Vikas Party,1929,3,1932,22.9734,78.6569
571,Madhya Pradesh,Mahanwadi Party,58505778720,664,58565784724,22.9734,78.6569
572,Madhya Pradesh,Manav Samadhan Party,621,1,622,22.9734,78.6569
573,Madhya Pradesh,Manviya Bharat Party,2078,4,2082,22.9734,78.6569
574,Madhya Pradesh,Moulik Adhikar Party,718,2,720,22.9734,78.6569
575,Madhya Pradesh,National World Leader Party,5051,12,5063,22.9734,78.6569
576,Madhya Pradesh,None of the Above,11479203096486657398877820103651561290553309149272183554964161341281718237188871161548997248316976916764125381934142121281693109218,3113484816132439343214319222322203447151238201615204152262,11510203226534662199037833103891565190893341149412186744986161571283918257189211166249147260317356936765725531936142161283193329280,22.9734,78.6569
577,Madhya Pradesh,Nyaydharmsabha,905,10,915,22.9734,78.6569
578,Madhya Pradesh,Parivartan Party of India,4031272,47,4071279,22.9734,78.6569
579,Madhya Pradesh,Parivartan Samaj Party,1053,6,1059,22.9734,78.6569
580,Madhya Pradesh,Peoples Party of India (Democratic),9994601937013502188747013791,238874211,10017602737093509189147223792,22.9734,78.6569
581,Madhya Pradesh,Pichhara Samaj Party United,947,5,952,22.9734,78.6569
582,Madhya Pradesh,Public Political Party,12361114,123,12481117,22.9734,78.6569
583,Madhya Pradesh,Rashtra Nirman Party,1226,2,1228,22.9734,78.6569
584,Madhya Pradesh,Rashtra Samarpan Party,1652,2,1654,22.9734,78.6569
585,Madhya Pradesh,Rashtra Uday Party,1059,12,1071,22.9734,78.6569
586,Madhya Pradesh,Rashtravadi Bharat Party,35372151,59,35422160,22.9734,78.6569
587,Madhya Pradesh,Rashtriya Gondvana Party,9634,4,9638,22.9734,78.6569
588,Madhya Pradesh,Rashtriya Hind Ekta Dal,1799,7,1806,22.9734,78.6569
589,Madhya Pradesh,Rashtriya Jan Awaz Party,9295,4,9299,22.9734,78.6569
590,Madhya Pradesh,Rashtriya Jansambhavna Party,17853,20,17873,22.9734,78.6569
591,Madhya Pradesh,Rashtriya Jansanchar Dal,28612701,116,28722707,22.9734,78.6569
592,Madhya Pradesh,Rashtriya Jansena Party,983,-,983,22.9734,78.6569
593,Madhya Pradesh,Rashtriya Samaj Dal (R),748,4,752,22.9734,78.6569
594,Madhya Pradesh,Rashtriya Samaj Paksha,9135873207910147,219811,9155892208710158,22.9734,78.6569
595,Madhya Pradesh,Republican Party of India (A),78813223795,211,79013233796,22.9734,78.6569
596,Madhya Pradesh,Right to Recall Party,1025,1,1026,22.9734,78.6569
597,Madhya Pradesh,Sajag Samaj Party,1186,5,1191,22.9734,78.6569
598,Madhya Pradesh,Samata Party,3149,4,3153,22.9734,78.6569
599,Madhya Pradesh,Samata Samadhan Party,6597,17,6614,22.9734,78.6569
600,Madhya Pradesh,Sapaks Party,40651065,118,40761073,22.9734,78.6569
601,Madhya Pradesh,Smart Indians Party,2499,11,2510,22.9734,78.6569
602,Madhya Pradesh,Social Democratic Party Of India,2026,5,2031,22.9734,78.6569
603,Madhya Pradesh,Socialist Unity Centre Of India (COMMUNIST),53713427987148868924,3653184,54013488037179876928,22.9734,78.6569
604,Madhya Pradesh,Swatantra Kisan Party,3831,18,3849,22.9734,78.6569
605,Madhya Pradesh,Vikas India Party,667,5,672,22.9734,78.6569
606,Maharashtra,Aadarsh Sangram Party,855,10,865,19.7515,75.7139
607,Maharashtra,Aam Janta Party (India),1686,17,1703,19.7515,75.7139
608,Maharashtra,Aapki Apni Party (Peoples),1756,7,1763,19.7515,75.7139
609,Maharashtra,Aazad Samaj Party (Kanshi Ram),2148957,12,2149959,19.7515,75.7139
610,Maharashtra,Abhinav Bharat Janseva Paksh,1590,12,1602,19.7515,75.7139
611,Maharashtra,Aim Political Party,1709,6,1715,19.7515,75.7139
612,Maharashtra,Akhil Bharat Hindu Mahasabha,636,15,651,19.7515,75.7139
613,Maharashtra,Akhil Bharatiya Manavata Paksha,1054,3,1057,19.7515,75.7139
614,Maharashtra,Akhil Bharatiya Muslim League (Secular),818,3,821,19.7515,75.7139
615,Maharashtra,Akhil Bhartiya Parivar Party,624399833532580125971917605446,5592111211321,629405733742591126172017735467,19.7515,75.7139
616,Maharashtra,All India Forward Bloc,328994674305816726755651418,175943220,3291001679306716766785671438,19.7515,75.7139
617,Maharashtra,All India Majlis-E-Inquilab-E-Millat,14782617,42,14822619,19.7515,75.7139
618,Maharashtra,All India Majlis-E-Ittehadul Muslimeen,340877173915212052859,60321081,341480174115312060860,19.7515,75.7139
619,Maharashtra,All India National Raksha Sena,393,3,396,19.7515,75.7139
620,Maharashtra,Ambedkarist Republican Party,1187531,72,1194533,19.7515,75.7139
621,Maharashtra,Ambedkarite Party of India,803260620471337,23483,805561020551340,19.7515,75.7139
622,Maharashtra,Apni Prajahit Party,19971080635374,16241,20131082639375,19.7515,75.7139
623,Maharashtra,Azad Adhikar Sena,564,4,568,19.7515,75.7139
624,Maharashtra,Bahujan Bharat Party,49522492199877153552517,-20414015,49522692203878153952532,19.7515,75.7139
625,Maharashtra,Bahujan Maha Party,3097548291580344427267905,82164137,3105548501586348428270912,19.7515,75.7139
626,Maharashtra,Bahujan Mukti Party,3172408113807342017524412962651,181823243653,3190409913827372041528013012654,19.7515,75.7139
627,Maharashtra,Bahujan Republican Socialist Party,197511274252441967561325279721376968559120518112490818,43114682825735711-,197911304262455973562125559741381975562121018182501818,19.7515,75.7139
628,Maharashtra,Bahujan Samaj Party,450927374485818899955092251046801812591454955958918930396874106310597411285394650817036139822907322982174790444064621916468791062876985525154251097239692600377967551550264327000102805236106022065317256,30232864351935821934318651256555713456564058211614101223870782216539040905956026585340153260142140,4539276045138252100305111254626822821891884973965419055403374656381600811341400251217094140032923324383184812447865321924269011064477515615154651106239742609878567577556064857040102955268106622079517396,19.7515,75.7139
629,Maharashtra,Bahujan Samaj Party (Ambedkar),503221281847344,422113,503621501858347,19.7515,75.7139
630,Maharashtra,Bahujan Vikas Aaghadi,254011,506,254517,19.7515,75.7139
631,Maharashtra,Baliraja Party,1126108749487581035312223678,25334941,1128108799520581435402227679,19.7515,75.7139
632,Maharashtra,Bharat Adivasi Party,26081073796224125,17242211,26251076196444136,19.7515,75.7139
633,Maharashtra,Bharat Jan Aadhar Party,1667,8,1675,19.7515,75.7139
634,Maharashtra,Bharat Peoples Sena,679,4,683,19.7515,75.7139
635,Maharashtra,Bharatheeya Jawan Kisan Party,790785365921461132101112731283398707913465186355181279759,114242879616874176764758,801789368321741139110712891291405711930471193955651284767,19.7515,75.7139
636,Maharashtra,Bharatiya Janata Party,593568454972504806675349546222431907456943577778462333474376672119495809545240499171678451427387419589652809467452585847600208584171445339629558469392568749544770449599,230020581734204838111436106122571807172023092130190022051695164414872218200010311036557317513212221238512581859,595868457030506540677397550033433343458004580035464140476096674428497939547140501376680146429031421076655027469452586878601244584728448514630879471613571134546028451458,19.7515,75.7139
637,Maharashtra,Bharatiya Lokshakti Party,1520,17,1537,19.7515,75.7139
638,Maharashtra,Bharatiya Lokvikas Party,721,2,723,19.7515,75.7139
639,Maharashtra,Bharatiya Mulnivasi Aazad Party,393,3,396,19.7515,75.7139
640,Maharashtra,Bharatiya Praja Surajya Paksha,1828897,66,1834903,19.7515,75.7139
641,Maharashtra,Bharatiya Yuva Jan Ekta Party,6250,4,6254,19.7515,75.7139
642,Maharashtra,Bhartiya Asmita Party,1867,7,1874,19.7515,75.7139
643,Maharashtra,Bhartiya Jan Vikas Aaghadi,385,6,391,19.7515,75.7139
644,Maharashtra,Bhartiya Manavta Party,1188,1,1189,19.7515,75.7139
645,Maharashtra,Bhartiya Navjawan Sena (Paksha),19752412779,665,19812418784,19.7515,75.7139
646,Maharashtra,Bhartiya Rashtriya Dal,558,12,570,19.7515,75.7139
647,Maharashtra,Bhim Sena,67523221426773285110241068382449244735116009132509,49-82144154120113,67923311426781287210281072382549745135216209142522,19.7515,75.7139
648,Maharashtra,Communist Party of India,6627,22,6649,19.7515,75.7139
649,Maharashtra,Communist Party of India (Marxist),14617,27,14644,19.7515,75.7139
650,Maharashtra,Dalit Soshit Pichhara Varg Adhikar Dal,6941639,27,6961646,19.7515,75.7139
651,Maharashtra,Desh Janhit Party,42229528292338205515082314731,-23-3542225,42229758292373205915102336736,19.7515,75.7139
652,Maharashtra,Dharmarajya Paksha,13693861,3-,13723861,19.7515,75.7139
653,Maharashtra,Ekam Sanatan Bharat Dal,293,1,294,19.7515,75.7139
654,Maharashtra,Gondvana Gantantra Party,223851084651,182921,225651374672,19.7515,75.7139
655,Maharashtra,Hindrashtra Sangh,106010523364,19913,107910613377,19.7515,75.7139
656,Maharashtra,Hindu Samaj Party,5059323511483,35-5,5089373511488,19.7515,75.7139
657,Maharashtra,Hindustan Janta Party,127154911732851,4218,127555111742859,19.7515,75.7139
658,Maharashtra,Independent,44582549139342226209219401896105970267453137020581610129812368605734522268620862070181515701306120610519428716685385265084414403653352862702572392303965410719469338093788291625822206213219451870137311079108927837657536095955931562014913663341502991261022342161212519741663162214331392128311691099101299790580773065561755330194724704266225862576256121302098151215061302125888572471967557955053152244842741439038438231023820612899371923821972161114821163113210208317802302546908512048964879342931311843156814451237108280370669859847924904215414129935696484145503911254719461533508732211759196953741370636573443108410358337637345761035261566464326107439627726107494447884467360234971849139010631004935618559422360147299807723350104518446937073192289726872461229821812138209518561476111559041893954340033582462188915931212109815533563304933371228732734241319621541139013391142104564664454426162461199718231798137810777807387126485994353703463822350334973045245712151029847647602595541465334210220001712168315961232109495361757652852451250834980443339032862268624342380234422132167203419521746155712761190984977900842669598502948284827476631662923289926362279213516021417123310939669057576695461481146196868063048421010417307237066816266195845544053552822201801732886159812899748316485203171199914761184115210668757764962343065167810328544874552651891160715657131749134680369024223620220119017912943203316207814661305118996094892191180679667988784941356725832372444156607391731623125253824032378225818881376121011986546405493921894757074807325530892170209919231326126211951182779729675604591589142231067298061105010951101458814691565475446426838833589353835313452342932992807264619571856129812441644145110527886455335154334123823143133113042982592292231831631461389379560334852548239420011797175613252432460213208921857849844780693649509402157696373556343957787467136087513142643582295429322265191918071424103598090074356965192698150364931431925146814601380129212571004803370354699394434583432266620101388110495513973553647612765274326582542220220741794155511469582832480764913356934992667238621611823173111451105936887870818671602574526104933489314615471478885843832561496406400394389379348922922245186717851164878646639597529438319151761291776394021233821211967172314757996857169677662915511278319511857170510951091,1521--12--1-288842824223-1-11-2112-3-222--21746-319165673223121-2---434-14-1391-21-9---1211-3------12-1-21-1--11------------204-795153330811111163--134418--5321-3292122571713142014227132185139132-211061791961741111030232355-1211310647136-914213389371133294121412131212595715162345543121-2473142533353215251518212152622321-2148495135511516-62113318181933155312312211-163-12-----11-113632--2102210424--7---535572423313212745-2516138332851311252-1---3-5225543222232964491091357511022-122222198486291210698322634121515101059681348815127535424421--151--3----11-2-21--153130122339233925595743131522557221925105545573138255126201513101912121-188371127137-685719333115614232642456222--2-712121-1-1--144-721311531--1514811682422256391111144151-41157311761583,44597549339352226209219411898105970267553137220661618130612408625814524269020882072181815701307120610529438716705395275104414433653372882722572392323982810725469338123807293225872212213919481872137511109118947847657556095955931566314917663341512995261022352164213419751663162414341392129211691099101299890780873165562055330194724704266225862577256321302099151215081303125888672471967658055053152244842741439038438231023820613103371923891981161614971196116210288427912314176908512048974882343331351861156814451242108580570769860148124996315436130505713485445643931256119681540508832241761197133746370736603452108510388357637365771036321568164416126440227896111495547894477363234991852139210661009940618560424361147429817723950144525448237133192290627012463229922142146210418591483112659341923983340433702476190116061224111015593063374948372828752737241719671546139413421143104764764454626202468200018241802138010827837417156536024373713513824350835123063245912271044849653604597544467335210220021726169116001241109995462058153352551351344986443339092864268724352383234722142175205219531755156012791191989982903843671601503048304829476731672923290026422282213516031419123310939669057576705471481147297168663348621010417327337086836366235865584053552892201801732891160112949798386505243173200214791197115410788827805012343090169410458624904582671899161215787141750134880869224223720220119018212943253318208014711310119396395092391380879968188874947357125872381445246608392031673132254324042388226018901376121112006566425513941896657154811326330952172210819351336126812041190782731677610594593142351068798211106011056101548820692365485480427638913604353935333459343433022812265019591860130212461645145110527896505345154334153823143133113052992592312231851641461389394563435152560241720401820179513502438360263215925860850847781698651511407158266395558243982788467186092513542693587296129352278192718091429104098190274957166692828251365831551937146914601398130012601011814370624712395134583438267420151395112395814006553747762771275726602545220420801798155711509632833080784915357134992667238821611830173211471106938888870819671603574526105073493314615541480886846833562501409401394389380349422932249187517861180886648643599531440324151821292076484032234921351971173814767996897180678162985514279419581863172011031094,19.7515,75.7139
659,Maharashtra,India Greens Party,760,8,768,19.7515,75.7139
660,Maharashtra,Indian National Congress,414557524136581678716635582492614610605504750323607030321455444098515941526865744879461409611894618350,1847213557351775137431822393419919911083144714832029111928111311875,416404526271587413718410583866617792607897754522609021322538445545517424528894745998461690613025620225,19.7515,75.7139
661,Maharashtra,Indian National League,328829341211,12164,330029501215,19.7515,75.7139
662,Maharashtra,Indian Peoples Adhikar Party,1242,2,1244,19.7515,75.7139
663,Maharashtra,Insaniyat Party,341,4,345,19.7515,75.7139
664,Maharashtra,Jai Sewalal Bahujan Vikas Party,3617,11,3628,19.7515,75.7139
665,Maharashtra,Janseva Gondwana Party,53518862141,22033,53719062174,19.7515,75.7139
666,Maharashtra,Jay Vidarbha Party,17106561660881,243107,17346591670888,19.7515,75.7139
667,Maharashtra,Kamgaar Kisan Party,1697,4,1701,19.7515,75.7139
668,Maharashtra,Kranti Kari Jai Hind Sena,8631634,34,8661638,19.7515,75.7139
669,Maharashtra,Kunbi Bahujan Sawrajya Party,814,3,817,19.7515,75.7139
670,Maharashtra,Lok Sena Party,2348,2,2350,19.7515,75.7139
671,Maharashtra,Lok Swarajya Party,16241342,251,16491343,19.7515,75.7139
672,Maharashtra,Lokrajya Janata Party,1054,7,1061,19.7515,75.7139
673,Maharashtra,Lokshahi Ekta Party,784,3,787,19.7515,75.7139
674,Maharashtra,Maharashtra Vikas Aghadi,142580061177936216732555435419831231,1033684172740915,143580361538016256902582439419921246,19.7515,75.7139
675,Maharashtra,Marxist Leninist Party of India (Red Flag),7061,24,7085,19.7515,75.7139
676,Maharashtra,Minorities Democratic Party,49661072,121,49781073,19.7515,75.7139
677,Maharashtra,Naki Bharatiya Ekta Party,760,2,762,19.7515,75.7139
678,Maharashtra,National Black Panther Party,1356626,57,1361633,19.7515,75.7139
679,Maharashtra,National People's Party,2757,7,2764,19.7515,75.7139
680,Maharashtra,Nationalist Congress Party,573391416699506529557138,58822071823603,573979418906508352557741,19.7515,75.7139
681,Maharashtra,Nationalist Congress Party ñ Sharadchandra Pawar,622144731400682532498199575291618566358030536475697768530761,2653912141812652048364766618889242345,624797732312683950499464577339622213358696538363698692533106,19.7515,75.7139
682,Maharashtra,New Rashtriya Samaj Party,2460758344,1877,2462558421,19.7515,75.7139
683,Maharashtra,None of the Above,3254575225175729913020681010692663750108214661820616507502730791387835041160359323542365516729132489665100881503613290133165434357914108614442502331233067449271887769115164073651254765326963427131776845839316,283127442119162813622324070764441338351254731988485125121107404915414873791182581272753465427121335175,3282578325445773915120871026893473786108434693824616577510331231391935371168659833567370216760133469749101731516113411134235474362814123618542982338533857460272707827116434100656555225380966127251790146349391,19.7515,75.7139
684,Maharashtra,Peace Party,1533,4,1537,19.7515,75.7139
685,Maharashtra,People's Party of India(secular),2207,4,2211,19.7515,75.7139
686,Maharashtra,Peoples Party of India (Democratic),7251100200093415051997806144269239754686112513492958,539361272424-517,7301103200993715111998808144969479774690112513542975,19.7515,75.7139
687,Maharashtra,Peopleís Union Party,2007,2,2009,19.7515,75.7139
688,Maharashtra,Prabuddha Republican Party,3790154653749834730,91-156,3799154753749984736,19.7515,75.7139
689,Maharashtra,Prahar Janshakti Party,84985,315,85300,19.7515,75.7139
690,Maharashtra,Rashtra Samarpan Party,3201223,26,3221229,19.7515,75.7139
691,Maharashtra,Rashtriy Bahujan Party,790,5,795,19.7515,75.7139
692,Maharashtra,Rashtriya Janhit Sangharsh Party,1085,5,1090,19.7515,75.7139
693,Maharashtra,Rashtriya Jankranti Party,8682500,55,8732505,19.7515,75.7139
694,Maharashtra,Rashtriya Janmanch (Secular),1330,3,1333,19.7515,75.7139
695,Maharashtra,Rashtriya Kisan Bahujan Party,2185179127515634980,792417,2192180027535674997,19.7515,75.7139
696,Maharashtra,Rashtriya Mahaswaraj Bhumi Party,968,3,971,19.7515,75.7139
697,Maharashtra,Rashtriya Maratha Party,14891236239,671,14951243240,19.7515,75.7139
698,Maharashtra,Rashtriya Samaj Dal (R),1852,35,1887,19.7515,75.7139
699,Maharashtra,Rashtriya Samaj Paksha,463764,3518,467282,19.7515,75.7139
700,Maharashtra,Rashtriya Sant Sandesh Party,987,7,994,19.7515,75.7139
